ARC56URL,ActiveFrom,ActiveUntil,Priority,Hash
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/types/mapping_enum_key_v1/test.arc56.json,2026-07-16,,0,614c85f3
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/types/mapping_enum_key_v2/test.arc56.json,2026-07-16,,0,6f45066e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/types/mapping_simple/test.arc56.json,2026-07-16,,0,b04c5a3b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/types/nested_tuples/test.arc56.json,2026-07-16,,0,bc94d3bd
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/types/packing_signed_types/test.arc56.json,2026-07-16,,0,ecca76d6
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/types/packing_unpacking_types/test.arc56.json,2026-07-16,,0,8206ab1e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/types/strings/test.arc56.json,2026-07-16,,0,64167d93
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/types/struct_mapping_abstract_constructor_param/C.arc56.json,2026-07-16,,0,a534ca6a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/types/tuple_assign_multi_slot_grow/C.arc56.json,2026-07-16,,0,680a51af
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/types/type_conversion_cleanup/Test.arc56.json,2026-07-16,,0,1e29b145
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/underscore/as_function/C.arc56.json,2026-07-16,,0,20004cff
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/uninitializedFunctionPointer/invalidInConstructor/C.arc56.json,2026-07-16,,0,60b845ef
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/uninitializedFunctionPointer/invalidInConstructor/Test.arc56.json,2026-07-16,,0,53026b31
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/uninitializedFunctionPointer/invalidStoredInConstructor/C.arc56.json,2026-07-16,,0,d35120c4
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/uninitializedFunctionPointer/invalidStoredInConstructor/Test.arc56.json,2026-07-16,,0,cc64a713
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/uninitializedFunctionPointer/store2/InvalidTest.arc56.json,2026-07-16,,0,5b661f62
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/uninitializedFunctionPointer/storeInConstructor/InvalidTest.arc56.json,2026-07-16,,0,680bbe96
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/uninitializedFunctionPointer/uninitialized_internal_storage_function_legacy/Test.arc56.json,2026-07-16,,0,5e7cf93b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/uninitializedFunctionPointer/uninitialized_internal_storage_function_via_yul/Test.arc56.json,2026-07-16,,0,663ee28f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/abicodec/C.arc56.json,2026-07-16,,0,d0f2de87
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/assembly_access_bytes2_abicoder_v1/C.arc56.json,2026-07-16,,0,43724c60
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/assembly_access_bytes2_abicoder_v2/C.arc56.json,2026-07-16,,0,31fb2ced
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/calldata/C.arc56.json,2026-07-16,,0,ecef10e1
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/calldata_to_storage/C.arc56.json,2026-07-16,,0,137eebff
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/cleanup/C.arc56.json,2026-07-16,,0,a2355fca
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/cleanup_abicoderv1/C.arc56.json,2026-07-16,,0,0e8b7404
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/constant/C.arc56.json,2026-07-16,,0,01dce39a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/conversion/C.arc56.json,2026-07-16,,0,17fd2613
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/conversion_abicoderv1/C.arc56.json,2026-07-16,,0,920ecbfb
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/dirty_slot/C.arc56.json,2026-07-16,,0,ae84be04
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/dirty_uint8_read/C.arc56.json,2026-07-16,,0,5e74281a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/erc20/ERC20.arc56.json,2026-07-16,,0,772a618a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/fixedpoint/TestFixedMath.arc56.json,2026-07-16,,0,3756f79b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/immutable_signed/C.arc56.json,2026-07-16,,0,3a47411e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/in_parenthesis/C.arc56.json,2026-07-16,,0,84921d25
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/mapping_key/C.arc56.json,2026-07-16,,0,6004f5f2
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/memory_to_storage/C.arc56.json,2026-07-16,,0,b6478957
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/multisource/A.arc56.json,2026-07-16,,0,21f4c8fa
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/multisource_module/C.arc56.json,2026-07-16,,0,df4e9fa9
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/ownable/Ownable.arc56.json,2026-07-16,,0,9e8ade69
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/parameter/C.arc56.json,2026-07-16,,0,71d8c856
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/simple/C.arc56.json,2026-07-16,,0,231debd9
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/storage_layout/C.arc56.json,2026-07-16,,0,3c795c3e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/storage_layout_struct/C.arc56.json,2026-07-16,,0,a38a080e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/storage_signed/C.arc56.json,2026-07-16,,0,08225b64
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/wrap_unwrap/C.arc56.json,2026-07-16,,0,6d3d83ef
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/wrap_unwrap_via_contract_name/C.arc56.json,2026-07-16,,0,9ee94fb6
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/wrap_unwrap_via_contract_name/D.arc56.json,2026-07-16,,0,d9ff9536
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/zero_cost_abstraction_comparison_elementary/C.arc56.json,2026-07-16,,0,57e26af7
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/userDefinedValueType/zero_cost_abstraction_comparison_userdefined/C.arc56.json,2026-07-16,,0,e7162ba2
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/calldata_memory_copy/C.arc56.json,2026-07-16,,0,5c7b3588
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/free_function_braces/C.arc56.json,2026-07-16,,0,5b27b4b2
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/free_function_multi/C.arc56.json,2026-07-16,,0,2761a181
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/free_functions_individual/C.arc56.json,2026-07-16,,0,cd08294c
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/imported_functions/C.arc56.json,2026-07-16,,0,a5baf55f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/library_functions_inside_contract/C.arc56.json,2026-07-16,,0,5bc626ae
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/library_on_interface/C.arc56.json,2026-07-16,,0,2ea53672
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/library_through_module/C.arc56.json,2026-07-16,,0,a8137039
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/module_renamed/C.arc56.json,2026-07-17,,0,ea186c72
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/recursive_import/C.arc56.json,2026-07-16,,0,75eca87a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/using_global_all_the_types/C.arc56.json,2026-07-16,,0,cc95e959
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/using_global_for_global/C.arc56.json,2026-07-16,,0,82a59055
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/using_global_invisible/C.arc56.json,2026-07-16,,0,cb02ff28
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/using_global_invisible/D.arc56.json,2026-07-16,,0,867be118
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/using/using_global_library/C.arc56.json,2026-07-16,,0,8328a89f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/delete_local/test.arc56.json,2026-07-16,,0,105365bd
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/delete_locals/test.arc56.json,2026-07-16,,0,073d4422
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/delete_transient_state_variable/C.arc56.json,2026-07-16,,0,e23af3d4
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/delete_transient_state_variable_non_zero_offset/C.arc56.json,2026-07-16,,0,565ffb07
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/mapping_local_assignment/test.arc56.json,2026-07-16,,0,4f3a92fd
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/mapping_local_compound_assignment/test.arc56.json,2026-07-16,,0,90551774
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/mapping_local_tuple_assignment/test.arc56.json,2026-07-16,,0,edebcb72
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/public_state_overridding/A.arc56.json,2026-07-16,,0,83f8c099
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/public_state_overridding/X.arc56.json,2026-07-16,,0,7a7f088c
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/public_state_overridding_dynamic_struct/A.arc56.json,2026-07-17,,0,0929337d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/public_state_overridding_dynamic_struct/X.arc56.json,2026-07-16,,0,0204c7ca
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/public_state_overridding_mapping_to_dynamic_struct/A.arc56.json,2026-07-16,,0,82f8f796
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/public_state_overridding_mapping_to_dynamic_struct/X.arc56.json,2026-07-16,,0,f435f81d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/storing_invalid_boolean/C.arc56.json,2026-07-16,,0,a74a4380
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/transient_function_type_state_variable/C.arc56.json,2026-07-16,,0,10c418a5
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/transient_state_address_variable_members/C.arc56.json,2026-07-16,,0,831df96e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/transient_state_enum_variable/C.arc56.json,2026-07-16,,0,eb510fe0
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/transient_state_variable/C.arc56.json,2026-07-16,,0,76eb2b4a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/transient_state_variable_cleanup_assignment/C.arc56.json,2026-07-16,,0,e0bfa72f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/transient_state_variable_cleanup_tstore/C.arc56.json,2026-07-16,,0,fd063233
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/transient_state_variable_slot_inline_assembly/C.arc56.json,2026-07-16,,0,be3bec9a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/transient_state_variable_slots_and_offsets/C.arc56.json,2026-07-16,,0,139d67c1
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/transient_state_variable_tuple_assignment/C.arc56.json,2026-07-16,,0,c571bdeb
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/variables/transient_state_variable_udvt/C.arc56.json,2026-07-16,,0,8a2eab9f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/address_code/C.arc56.json,2026-07-16,,0,a0f6cf56
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/address_code_complex/A.arc56.json,2026-07-16,,0,ef4a3d0a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/address_code_complex/C.arc56.json,2026-07-16,,0,7ceae703
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/assignment_to_const_var_involving_expression/C.arc56.json,2026-07-16,,0,3723e8ad
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/balance/test.arc56.json,2026-07-16,,0,aee32fe0
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/byte_optimization_bug/C.arc56.json,2026-07-16,,0,3422c576
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/code_access_create/C.arc56.json,2026-07-17,,0,22d78307
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/code_access_create/D.arc56.json,2026-07-16,,0,634de424
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/code_access_padding/C.arc56.json,2026-07-16,,0,c751bd49
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/code_access_padding/D.arc56.json,2026-07-16,,0,f45ee194
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/code_access_runtime/C.arc56.json,2026-07-16,,0,53e85636
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/code_access_runtime/D.arc56.json,2026-07-16,,0,395704a6
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/code_length/C.arc56.json,2026-07-16,,0,773c8d4b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/code_length_contract_member/C.arc56.json,2026-07-16,,0,9c69819b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/codebalance_assembly/C.arc56.json,2026-07-16,,0,940bcdc4
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/codehash/C.arc56.json,2026-07-16,,0,71e7e0f1
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/codehash_assembly/C.arc56.json,2026-07-16,,0,78423c58
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/contract_binary_dependencies/A.arc56.json,2026-07-16,,0,5d26e71f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/contract_binary_dependencies/B.arc56.json,2026-07-16,,0,5da299a2
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/contract_binary_dependencies/C.arc56.json,2026-07-16,,0,01e82ffd
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/crazy_elementary_typenames_on_stack/C.arc56.json,2026-07-16,,0,0da28f32
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/create_calldata/C.arc56.json,2026-07-16,,0,935de712
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/create_random/C.arc56.json,2026-07-16,,0,3d6b7597
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/cross_contract_types/Lib.arc56.json,2026-07-16,,0,4776c91f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/cross_contract_types/Test.arc56.json,2026-07-16,,0,6dc3e419
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/decayed_tuple/C.arc56.json,2026-07-16,,0,4cf0bb75
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/destructuring_assignment/C.arc56.json,2026-07-16,,0,02a5549e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/different_call_type_transient/A.arc56.json,2026-07-16,,0,f2b378a7
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/different_call_type_transient/B.arc56.json,2026-07-16,,0,1704e20d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/different_call_type_transient/Test.arc56.json,2026-07-16,,0,105a1ebf
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/empty_name_return_parameter/test.arc56.json,2026-07-16,,0,9049d55f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/erc20/ERC20.arc56.json,2026-07-16,,0,42c8e7bc
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/external_types_in_calls/C.arc56.json,2026-07-16,,0,d325db49
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/external_types_in_calls/C1.arc56.json,2026-07-16,,0,2c53d54e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/flipping_sign_tests/test.arc56.json,2026-07-16,,0,f5f61f36
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/gasleft_decrease/C.arc56.json,2026-07-16,,0,d324d2da
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/gasleft_shadow_resolution/C.arc56.json,2026-07-16,,0,f9676ff3
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/inline_member_init/test.arc56.json,2026-07-16,,0,79c5126f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/inline_member_init_inheritence/Base.arc56.json,2026-07-16,,0,ce501d92
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/inline_member_init_inheritence/Derived.arc56.json,2026-07-16,,0,5990191d
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/inline_tuple_with_rational_numbers/c.arc56.json,2026-07-16,,0,fb235f3f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/iszero_bnot_correct/C.arc56.json,2026-07-16,,0,4aeb9084
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/literal_empty_string/C.arc56.json,2026-07-16,,0,168a9090
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/C0.arc56.json,2026-07-16,,0,f5f7adca
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/C1.arc56.json,2026-07-16,,0,60c5975e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/C10.arc56.json,2026-07-16,,0,c5766eba
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/C2.arc56.json,2026-07-16,,0,0d0bee8f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/C3.arc56.json,2026-07-16,,0,6294963a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/C4.arc56.json,2026-07-16,,0,4a29f4df
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/C5.arc56.json,2026-07-16,,0,142fff2b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/C6.arc56.json,2026-07-16,,0,89d6ef85
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/C7.arc56.json,2026-07-16,,0,d8a55524
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/C8.arc56.json,2026-07-16,,0,e8dba7df
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/C9.arc56.json,2026-07-16,,0,11400740
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/many_subassemblies/D.arc56.json,2026-07-16,,0,c4feb36a
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/memory_overwrite/C.arc56.json,2026-07-16,,0,4fe887af
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/multi_modifiers/C.arc56.json,2026-07-16,,0,cfa14552
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/multi_variable_declaration/C.arc56.json,2026-07-16,,0,9a6446ae
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/negative_stack_height/C.arc56.json,2026-07-16,,0,003a1aae
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/nested_calldata_struct/C.arc56.json,2026-07-17,,0,8b524d8e
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/nested_calldata_struct_to_memory/C.arc56.json,2026-07-16,,0,99f43dc4
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/positive_integers_to_signed/test.arc56.json,2026-07-16,,0,6dee3a49
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/selfdestruct_post_cancun/C.arc56.json,2026-07-16,,0,d7104000
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/selfdestruct_post_cancun/D.arc56.json,2026-07-16,,0,4d096e9b
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/selfdestruct_post_cancun_multiple_beneficiaries/C.arc56.json,2026-07-16,,0,ec2e343f
https://raw.githubusercontent.com/Argimirodelpozo/puya-sol/HEAD/tests/solidity-semantic-tests/out/various/selfdestruct_post_cancun_multiple_beneficiaries/D.arc56.json,2026-07-16,,0,730d8d75
